src/Evolutionary/TSP/gr666.tsp
Mutation swap, OX
Tournament
pop_size 100
gen 1000
px 0.7
pm 0.7
tour_size 5
best	 worst	 average
23571.887618942128	24220.590041178286	23716.159149901803	 
23530.16137112882	24288.048674730428	23753.942022619274	 
23515.784925166747	24257.979660168618	23684.900261730738	 
23499.890265463106	24430.30599790531	23668.270810970123	 
23470.041557056727	24230.347492426914	23622.43650973571	 
23455.482080918282	24297.615917406485	23625.717496143126	 
23412.823277174943	24321.191577960362	23623.932402836228	 
23411.239250294722	23935.682532976083	23531.4716996812	 
23398.464259962853	24369.47448803288	23585.421267799462	 
23388.32037571261	24108.42166244823	23566.557046100534	 
23377.577355714227	24132.773875676994	23526.792349513144	 
23355.03879592473	24008.181411470418	23488.74996673266	 
23343.327725109608	24155.785928427995	23491.035372513717	 
23308.124153630877	24324.8136257805	23493.251910740844	 
23290.843999995588	24018.19277792576	23463.3455183213	 
23290.23523016061	24041.202887034266	23444.942483296483	 
23258.660290915614	24109.861986467833	23424.691874972566	 
23251.440753257324	24027.613128859917	23403.396292821104	 
23240.633933176458	24000.956706386307	23382.790936301193	 
23231.192802521666	23974.85098777955	23381.98605535467	 
23207.416041671895	23995.274003676677	23365.24648489889	 
23201.468304261605	24129.56837643251	23361.230421641292	 
23185.91074395683	23939.52337429278	23335.530251136133	 
23160.06603374621	24002.554998826276	23357.39320141967	 
23139.00687928198	24137.3841735036	23306.74735357971	 
23098.340972757764	24069.208631290097	23297.605718881045	 
23058.70435631078	23959.987003839648	23249.853518508826	 
23041.375114378756	23941.614207936607	23221.635711251525	 
23039.386674264268	24024.687405537847	23215.750407646923	 
23020.95252487651	23737.596299913985	23190.894833275262	 
22996.660440100157	23715.91631887876	23166.17210206311	 
22993.464110332552	23592.002622263466	23137.982849413376	 
22990.95717116732	23924.91705708971	23178.286994085713	 
22973.102013768308	23876.342570941582	23139.959418369173	 
22968.356902143612	23680.3350965547	23119.002883559504	 
22952.235656057946	23879.674826049803	23112.765759376638	 
22926.7933498248	23653.071350538583	23097.368860098606	 
22910.877521919858	23588.82314432477	23071.62934216543	 
22780.386409898227	23660.759733613308	23048.0749876804	 
22777.90201142658	23634.17541903083	22937.313076007198	 
22726.11572514461	23609.7119054174	22923.861741205805	 
22677.020981374346	23680.20597767784	22875.069392787547	 
22652.87482393619	23473.138935048064	22826.778090839092	 
22632.141762075273	23424.296287287798	22814.94741770592	 
22610.470210302145	23285.821241778383	22775.351607328834	 
22583.365776675873	23361.342455250702	22747.63727956435	 
22583.365776675873	23193.252427439125	22724.596157854976	 
22582.73277571403	23264.070460470848	22729.5759014761	 
22580.350373990583	23224.688525334415	22731.145331112388	 
22565.756132426057	23232.802571221644	22698.00738574199	 
22556.671209634966	23641.428967725857	22727.885767768657	 
22542.286140553213	23351.037727780542	22686.59521911455	 
22533.530906922064	23156.151873744915	22707.668360979216	 
22512.287238688543	23203.17709069697	22651.958371415738	 
22505.31570984664	23256.726755951528	22694.628332879274	 
22462.813113433138	23246.932291538986	22646.716413614402	 
22460.085860417665	23222.631824747114	22585.989508920422	 
22436.82658051439	23137.827654641973	22625.41367533941	 
22429.801233823047	23315.610343573895	22597.415955009044	 
22419.111288706456	23176.61720731069	22579.374570707037	 
22408.065062457288	23189.240486527495	22552.823935223347	 
22378.173352891583	23105.70547001547	22580.138609500704	 
22378.173352891583	23139.102661792644	22543.000463843116	 
22367.73055314148	23033.92940660399	22531.383562857187	 
22367.73055314148	23300.88197015267	22535.486164583297	 
22355.832930682143	23229.414923211905	22515.56770741131	 
22347.11313211705	23097.14849959286	22509.117840086812	 
22281.95004273828	23357.502595081947	22493.498436724007	 
22242.0779761722	23090.488036157174	22440.233842162783	 
22206.340352980173	23281.66191431451	22400.70245423516	 
22194.80451780689	22947.662413783644	22330.544217783678	 
22182.28712407946	22952.580122414787	22318.902901549274	 
22153.082176821896	22845.72853804594	22355.58562156175	 
22141.45199463232	22961.718695491058	22317.282747677964	 
22139.539585216186	23032.092049595143	22269.198808298668	 
22133.775670126135	23121.929159962263	22305.663666373075	 
22119.279676914557	23097.08538102111	22297.773653110256	 
22108.305124311104	22917.51588824076	22237.181339127957	 
22092.196098203185	22843.152980312974	22247.110674422947	 
22068.672802259607	22788.597262575207	22236.066480967704	 
22059.39682243958	22804.494963628636	22242.31375821228	 
22040.759088739916	22955.592522736428	22197.850494854913	 
