src/Evolutionary/TSP/gr666.tsp
Mutation inverse, OX
Tournament
pop_size 100
gen 1000
px 0.7
pm 0.7
tour_size 5
best	 worst	 average
25207.07747657327	25611.855165477093	25333.62404732938	 
25135.283788628352	25581.318401158293	25270.979994098827	 
25099.495151105213	25495.27005960296	25201.627609772688	 
25064.096263475025	25516.470109158116	25176.19859734509	 
24991.129555565458	25483.90033399831	25134.00166596356	 
24931.91879828521	25394.745332751598	25044.205951917946	 
24855.0336269541	25382.184455955205	25019.41064863708	 
24811.6346177647	25244.8293472836	24928.62223791892	 
24770.530910388698	25341.097050516102	24887.226494847	 
24719.7567960394	25040.242101304146	24832.298751866823	 
24623.68689417959	25075.960324603722	24782.03247692537	 
24600.270446757502	24983.814053518254	24692.36869469297	 
24519.38245067649	25049.336576814363	24663.996778799392	 
24453.801872921318	24982.421837093036	24569.200088960246	 
24411.711677150382	24878.482692861235	24516.99379163594	 
24313.97593821844	24817.384586901382	24468.482778627953	 
24250.77364176208	24701.47653674062	24376.158659057277	 
24182.622407997977	24707.061364719455	24342.141952488502	 
24127.523042453042	24558.92950616748	24257.776936213835	 
24094.486828530655	24557.28399684858	24203.346284998268	 
24046.617859340255	24406.868838170205	24147.078639238058	 
23986.607351567793	24480.550097471885	24104.678423536294	 
23952.498084082952	24348.319006369275	24062.72822900328	 
23888.331378901217	24426.521593085956	24027.44393417446	 
23847.78528928449	24303.027054875263	23962.081226866107	 
23806.01626484508	24287.214623627202	23915.028441060113	 
23768.739878767905	24236.741689846975	23900.226714459048	 
23726.075018108007	24139.24439536005	23846.97897964537	 
23695.84265135381	24230.632356375572	23798.16423419915	 
23668.1908736831	24209.63794159155	23764.743014115957	 
23633.60673542236	24089.924706776936	23749.286530358604	 
23610.8960353247	24035.136935786955	23710.029411912878	 
23518.6115675311	24052.761597018143	23714.6999339851	 
23440.258186799343	24012.894421489716	23601.651202027486	 
23414.75356469948	23848.12434239357	23520.153062989288	 
23383.55308475122	23800.344141733174	23489.034829096807	 
23303.69978215052	23818.20818684112	23438.65991544784	 
23199.912839448447	23687.898461815785	23376.961161303814	 
23170.556020374537	23542.07072171138	23263.12910605072	 
23105.705255909757	23485.939402174507	23224.009094119083	 
23044.03088270713	23550.293855894382	23197.43782968708	 
22976.077711458103	23511.44330373999	23136.463642965235	 
22858.970141886624	23407.22193901994	23042.210523726117	 
22759.183655642548	23227.886723970656	22929.172273280477	 
22734.196942951014	23085.082489191216	22837.9723359066	 
22679.795834000888	23190.742860597005	22815.513818525462	 
22641.311567232093	23117.82124366988	22771.251263808095	 
22605.145179430838	23001.13209483006	22712.037410756853	 
22570.607118289514	22976.208760376983	22680.326946697565	 
22540.106427648738	22932.58962337183	22643.324768980878	 
22473.093854125946	23067.49068325192	22621.214461863136	 
22448.703676185618	22990.13042368151	22566.713181838648	 
22366.34138797274	22846.332749537763	22533.356807731507	 
22324.059817404726	22779.786685461728	22449.642766154477	 
22233.01083207166	22751.256382273295	22396.84578174602	 
22177.917219358078	22619.088313277654	22297.80398314684	 
22155.119171743132	22533.990568625934	22246.646016582086	 
22115.71731547615	22503.001894167464	22238.942383983107	 
22075.234731160053	22571.942061019225	22193.300489909827	 
22043.440220751047	22516.65465775857	22121.82569177191	 
22015.360263354756	22366.981737487833	22121.024956478832	 
21952.27731428551	22373.288873657428	22078.673627466243	 
21929.154559197043	22451.25609693563	22040.06641595304	 
21906.07235219042	22315.388811396286	22012.758638325515	 
21881.292666527323	22403.613349052386	21983.405441345814	 
21835.598849470636	22307.86341685511	21959.563871606	 
21812.69685620531	22226.138716836536	21912.092598118823	 
21778.406077454	22231.406371084504	21887.040140185953	 
21728.752287411215	22180.150595443603	21838.83605500309	 
21653.474548930393	22195.913244843217	21791.119435164634	 
21562.78047135355	22096.019377380722	21739.91658810815	 
21504.781074213322	21965.823037269973	21628.533119831834	 
21457.26597141973	21900.54542188719	21584.79774239463	 
21426.36413213205	21889.56956738473	21536.673566016187	 
21375.717670556893	21827.48886487601	21507.608523171988	 
21330.19485123979	21754.41299889742	21459.7797852402	 
21309.527432924424	21780.832099948864	21411.589581442528	 
21294.945479811202	21865.654674365484	21379.928479026992	 
21227.573571920235	21667.64736371349	21365.49900442673	 
21167.76853161813	21620.517408831463	21311.542703027175	 
21139.5310735491	21572.53494438279	21251.811598220527	 
21074.896862248803	21491.253069123264	21198.543608834872	 
21004.748132223187	21472.698839688284	21145.52305773146	 
20919.014829702093	21544.47597925664	21076.44191988774	 
20870.94757611686	21317.767468423117	20992.484905978115	 
20743.8257255537	21324.833531879936	20954.62079875228	 
20698.20987407773	21089.470338390012	20805.801633893625	 
20669.312871292288	21074.515642129016	20786.633731065653	 
20658.76276443028	21044.7646576484	20746.46183445354	 
20624.573238478642	21156.021096869754	20739.59653297737	 
20606.39630023007	21084.98034545982	20714.47199829636	 
20582.55428908116	21123.831664659538	20703.78570975569	 
20573.643905899455	20946.84116553314	20660.418578070006	 
20471.226104241516	20962.86688002158	20655.296842092936	 
20441.626301772445	21008.419973154723	20561.98390130024	 
20394.69644919514	20956.078468311436	20544.88755644576	 
20346.358862284887	20892.321975258543	20475.264458815072	 
20321.37270985657	20797.24996268822	20438.43839540058	 
20293.04150167427	20665.405905809628	20407.126049587667	 
20217.700412912065	20847.232607515656	20360.407373648963	 
20157.22103583785	20643.62369346667	20301.99534481843	 
20124.27339918401	20606.610410150275	20237.60025235957	 
20079.199038555373	20544.488120411625	20208.783962685862	 
20056.527665024696	20517.62164607117	20149.6840215269	 
20021.545536955167	20405.065382234738	20136.91836010265	 
19899.48939190542	20471.990720540674	20100.080801142583	 
19849.193174244287	20300.41988084843	19978.53799076427	 
19743.388582295014	20222.053139763422	19925.542468114323	 
19727.17655458299	20307.027325835617	19828.82895612196	 
19693.36441268319	20237.192039580605	19795.799739149723	 
19655.36776866144	20136.616004705185	19793.087078429853	 
19626.99845156063	20037.737375447887	19737.479399232674	 
19598.20765269193	19989.580279098074	19711.25422915113	 
19503.47313763801	20117.59881317096	19661.85056896358	 
19401.691339124405	19979.46708592308	19574.73709347688	 
19365.957137230984	19836.555749657466	19467.229480588532	 
19334.204641654604	19821.21179571533	19440.047879762515	 
19305.456559052884	19905.923809196018	19421.830555786823	 
19213.337608995516	19688.219162916652	19367.39099642962	 
19203.145166745602	19642.179308272567	19320.000225794374	 
19162.69077212882	19609.588949666653	19276.34875637887	 
19149.834180642272	19576.23171890631	19240.69562711737	 
19128.20121631133	19589.838713115234	19238.38176474989	 
19076.48877449872	19668.978107808864	19222.074304794714	 
19044.941202656584	19545.29474983975	19144.97301969309	 
18993.387343880335	19470.93738148734	19132.616583607054	 
18969.14587504708	19444.042855240823	19061.090661753347	 
18931.212414070695	19408.523854136336	19062.244127852962	 
18912.45829131731	19397.8069863854	19013.91142543271	 
18880.07831504596	19329.377863534683	18980.26733812632	 
18855.628224921486	19335.476650173856	18960.75024852078	 
18843.96487728621	19306.33783299537	18949.18345485494	 
18806.65718000023	19316.066395790353	18936.187942448516	 
18771.724554633216	19241.644531784226	18885.128736508013	 
18768.136070710767	19201.73384186188	18859.62065259932	 
18725.748087791315	19306.195734332494	18842.954881220838	 
