src/Evolutionary/TSP/gr666.tsp
Mutation swap, OX
pop_size 666
gen 2000
px 0.7
pm 0.7
tour_size 5
best	 worst	 average
5078.77818941376	6226.746686347905	5297.47331844965	 
5070.0572978778155	6196.181261455024	5300.792740277505	 
5070.047911971684	6182.642474314649	5292.686783907466	 
5069.179376912641	6155.159244802467	5300.140897602026	 
5069.179376912641	6114.072019558724	5283.3299916743745	 
5069.179376912641	6085.9273601163595	5289.733928745522	 
5069.179376912641	6305.372350559496	5290.913170063494	 
5069.179376912641	6156.734677824497	5289.766041780228	 
5069.179376912641	6187.822365813427	5306.109372668009	 
5069.179376912641	6270.639634038244	5303.712249802746	 
5069.179376912641	6105.859974495678	5290.285511794386	 
5069.179376912641	6189.9491713414245	5294.6826040675505	 
5069.009315052729	6198.4766840997445	5299.492724502465	 
5068.885639910305	6166.182688313755	5299.000140389961	 
5068.885639910305	6098.63105829929	5293.31480065284	 
5064.738380821906	6217.569442866047	5300.828108414734	 
5064.264481523481	6207.656810457319	5299.205012882303	 
5064.264481523481	6304.1947201691	5275.875021181292	 
5064.264481523481	6127.958470686688	5288.817930936428	 
5064.264481523481	6221.893793174908	5281.996698049119	 
5064.264481523481	6125.114560352124	5276.086247577744	 
5063.841176246659	6126.2888414803265	5291.780406252104	 
5059.077358964704	6144.318521409103	5294.250967917368	 
5055.743011342841	6158.741302983233	5293.510100602999	 
5054.934146035492	6301.816814868452	5285.682991425717	 
5054.934146035492	6119.282708016415	5276.399608916142	 
5052.658989964224	5963.509084028214	5258.040937029238	 
5049.822167570698	6135.4839570246495	5285.005923267304	 
5049.822167570698	6264.230762528511	5272.333618176231	 
5046.891348163544	6264.230762528511	5292.944902652651	 
5009.369708734649	6311.444294463443	5256.220510636735	 
5009.369708734649	6092.001413471864	5231.642019381266	 
5009.369708734649	6249.299947380272	5239.799723675974	 
5009.328622046716	6252.003899276217	5235.11096352053	 
5009.328622046716	6075.510287209135	5243.307882376472	 
5009.328622046716	6104.569050380026	5233.321907924981	 
5009.328622046716	6138.683113213065	5233.202749063081	 
5009.328622046716	6067.194164034283	5223.390687335555	 
5009.328622046716	6084.892640036012	5235.952705861371	 
5009.328622046716	6007.490553202016	5227.440071596583	 
5009.328622046716	6102.483684789789	5242.690601389597	 
4982.220649949307	6074.782138080745	5237.370242257527	 
4975.365417565676	6076.243547564771	5216.304223643883	 
4943.656681338042	6193.716571939931	5195.1420134484215	 
4943.656681338042	6246.536605028188	5174.530349214425	 
4943.163007344182	6085.673714966768	5172.146000509274	 
4943.163007344182	6110.538079226855	5175.638775500318	 
4943.163007344182	6136.184190104067	5174.569265263923	 
4943.163007344182	5932.940685750222	5152.3637359156555	 
4942.673448883138	6145.936443304457	5169.788657253008	 
4941.94794133118	6149.544020613367	5170.302394490038	 
4941.94794133118	6084.109154659405	5170.98863377542	 
4919.027759970057	6111.948575470981	5177.025044901549	 
4919.027759970057	5997.411951444592	5144.035521807733	 
4916.490016165901	6027.450730808929	5139.703518854604	 
4916.490016165901	6129.914160077114	5142.39467481092	 
4916.030708136057	5963.038281220971	5165.087153767461	 
4916.030708136057	6046.287621315355	5148.722780721345	 
4916.030708136057	6094.7378961274535	5153.397699887269	 
4912.125491259308	6158.664898677625	5140.059277948704	 
4912.125491259308	6224.920843112637	5135.069551328104	 
4912.125491259308	6097.841880663551	5127.8441804996855	 
4912.125491259308	5943.175653253483	5143.920163419538	 
4912.125491259308	6011.650692795998	5127.8629088837615	 
4912.125491259308	5985.874009586413	5153.0851099543925	 
4912.125491259308	6020.137674590542	5141.023283610784	 
4903.807319319647	6033.922851213806	5128.9319181381325	 
4903.807319319647	5915.141359465341	5144.960162128381	 
4903.807319319647	5999.229594071458	5137.586314628789	 
4903.807319319647	6070.868894181511	5141.066871599934	 
4903.807319319647	6035.0775819643895	5132.854135948038	 
4903.807319319647	5928.7790517301255	5117.142734460416	 
4903.803943711431	6069.872628282344	5138.91681147828	 
4903.803943711431	6052.553588284572	5136.865475209373	 
4903.803943711431	5931.018569932674	5119.279956253474	 
4903.462907237343	5933.20989313586	5107.221680893579	 
4903.462907237343	6138.477683465682	5121.4711898926425	 
4903.462907237343	5984.88045601192	5124.63654044678	 
4903.462907237343	5906.039488723029	5133.823940021883	 
4903.462907237343	6150.888961923494	5132.021588655553	 
4903.462907237343	5959.591923874835	5129.588942122175	 
4903.462907237343	6014.038049005673	5140.058871309135	 
4903.462907237343	5945.461831219349	5117.729104654493	 
4903.462907237343	6106.2499350762955	5110.225771200956	 
4903.462907237343	6005.981356852022	5139.978735784297	 
4903.462907237343	5947.158724723911	5140.047101916842	 
4903.462907237343	6159.232032096142	5115.177803103988	 
4903.462907237343	6049.387260740996	5124.653396923977	 
4902.2655642894315	5890.894374821476	5124.67418013884	 
4901.751820718261	5913.627000414904	5127.561864085763	 
4900.70728468588	6004.270270332941	5122.648863545275	 
4900.70728468588	5958.452951021338	5110.437609478254	 
4900.70728468588	5913.597089299383	5136.005461276716	 
4899.730762829356	5997.936934935602	5111.7938142250905	 
4899.730762829356	6093.560725251584	5131.263573714759	 
4899.730762829356	6119.658465738795	5114.615658217117	 
4899.730762829356	5997.619383281173	5116.403788732581	 
4899.730762829356	5916.478746033077	5124.855015338201	 
4898.678543529116	5892.599919169171	5119.698773844906	 
4898.678543529116	5989.35840928752	5112.300976395828	 
4898.678543529116	5964.140105834255	5120.885831718364	 
4898.678543529116	5887.595190415827	5108.885834876095	 
4898.678543529116	6101.968677628628	5133.280166211525	 
4896.674226522592	5982.436600978515	5123.43922667377	 
4896.674226522592	6027.944489167335	5115.760322359771	 
4896.674226522592	5961.955118510183	5130.541236573476	 
4896.674226522592	6027.055847940638	5123.8645769678005	 
4896.674226522592	5963.576960984643	5119.577025499959	 
4887.2915423405	6024.0713189037915	5124.929413139107	 
4887.2915423405	6071.30120170662	5116.1199932929885	 
4886.731366110031	5912.700897478425	5102.622482419962	 
4886.622499093086	5866.988061979919	5106.127694394529	 
4886.622499093086	5960.862001574185	5102.464146745725	 
4886.622499093086	5994.410496212585	5113.639177409642	 
4886.622499093086	5989.06927581312	5100.451920614827	 
4885.265261626657	6054.298562785969	5096.629271150795	 
4885.220111576385	5943.085410928712	5105.832966544328	 
4885.220111576385	5897.04679867856	5090.744774327972	 
4873.757265988387	6121.413085223245	5116.552573334875	 
4873.757265988387	5940.5930165925565	5108.0213733563105	 
4873.757265988387	5992.545977011586	5110.414420923526	 
4873.757265988387	5958.005693697442	5103.837876149019	 
4867.0134413085825	5958.868598819174	5097.1124851311515	 
4867.0134413085825	5938.020127981935	5098.024982055012	 
4867.0134413085825	6097.179350878443	5099.645656354457	 
4867.0134413085825	5984.283082683419	5096.395731772068	 
4867.0134413085825	5999.421539646244	5098.249365091893	 
4863.518894285593	5932.100068939756	5097.478729470664	 
4863.518894285593	5984.549427445719	5082.100775895393	 
4863.388989072899	6007.939008409306	5097.390819256243	 
4863.388989072899	5960.432588070574	5090.638046395047	 
4863.388989072899	5975.8733799664205	5087.838049983725	 
4863.388989072899	5845.544033959017	5087.902122862819	 
4863.388989072899	6064.828468246572	5113.115698477207	 
4863.388989072899	6012.231322761042	5088.79838746876	 
4862.087566482534	6010.018080560456	5103.505629100124	 
4862.087566482534	5922.239009259643	5095.536857573582	 
4860.132118132423	5872.710997117953	5078.142884443011	 
