src/Evolutionary/TSP/gr666.tsp
Mutation swap, OX
Tournament
pop_size 1000
gen 1000
px 0.7
pm 0.7
tour_size 5
best	 worst	 average
18759.459067979937	19851.409722501026	18945.458317231838	 
18726.029174182775	19963.3561167516	18927.589962667178	 
18704.399977078545	19772.62046855316	18895.66127663032	 
18673.62912107858	19767.67002672376	18867.472040780583	 
18639.95564596332	19905.020025749527	18837.728260278323	 
18632.66840901778	19663.71500182158	18807.33570609574	 
18605.71605914814	19836.565457789442	18795.223488626154	 
18574.152639247	19777.81925767872	18776.831473860682	 
18552.277716256085	19687.324399428235	18741.446540211724	 
18535.627927026868	19626.231082835915	18719.807358235958	 
18515.16441081823	19639.442621642553	18716.875899572497	 
18500.67163217173	19558.933472324636	18692.848231750915	 
18487.444226041065	19584.92886185965	18675.53369952799	 
18477.12072584707	19472.674860060233	18658.8259014583	 
18449.852382626133	19506.77837714275	18640.056386405027	 
18430.427109328644	19711.562794365876	18613.32791221996	 
18410.63548896812	19630.218528274236	18594.313264703396	 
18389.371950510205	19391.11577443055	18594.268251291272	 
18369.47007138771	19353.79214041459	18546.861567358912	 
18353.625607914808	19585.629599398508	18537.603252558896	 
18324.928144999813	19470.41605380985	18527.016944123272	 
18317.05289949974	19497.031343530383	18505.184493555364	 
18302.105320796774	19461.96082845871	18475.931966387543	 
18271.190708295308	19364.11319839454	18469.34077689927	 
18238.545781656536	19358.340386788703	18450.237880613167	 
18224.547246672937	19237.303791045655	18398.869654260736	 
18204.767353602907	19538.57683885915	18394.725630073433	 
18194.26693194548	19266.384295167893	18369.071183441578	 
18158.4184716947	19162.971369311246	18364.822519610043	 
18146.55998209648	19264.83810203198	18322.05117217919	 
18111.514580659637	19264.64457878246	18315.505403017523	 
18096.562753006805	19143.306680450387	18288.71713729205	 
18085.451665992827	19057.438737235945	18261.55238215705	 
18072.763943680675	19107.69340135349	18252.731213764102	 
18057.53163191693	19181.902489409924	18242.800451740022	 
18034.26911249373	19142.802904105563	18222.288197628524	 
18025.019918113438	19181.683613191417	18197.271434339145	 
18008.745464927037	18945.750782557894	18195.378853845086	 
17999.063549793034	18915.99623775609	18181.26895859255	 
17985.877974235325	18990.74536049465	18171.12972254033	 
17927.93992596137	18959.64396882481	18147.690244319256	 
17915.570698804182	18988.382677335325	18092.18248474747	 
17876.698793936695	19043.291224257773	18074.940875952936	 
17863.649548303925	18941.28180933489	18050.414202374726	 
17842.109837152602	18922.10034432884	18038.634946313472	 
17819.944311318177	18920.50402452513	18015.33318756836	 
17808.02930195143	18852.51905307777	18000.880001799265	 
17773.21543145425	18853.90936378613	17973.57570699891	 
17763.889754929092	18795.539809448663	17955.448777025318	 
17742.728312364055	18880.495626709617	17945.65322246955	 
17719.232808807235	18873.49954980125	17908.94234645703	 
17692.427767338966	18876.46097630492	17894.52725735898	 
17680.391518896504	18761.47816575979	17859.105610099865	 
17641.140508382447	18774.235753139343	17865.2816044588	 
17615.940134600645	18798.552338636015	17820.820745690588	 
17603.404494658724	18702.51527328071	17790.979222191105	 
17593.10416319731	18615.05208514097	17770.779468790894	 
17576.345545493994	18502.43963708303	17768.082697096957	 
17563.46230453514	18546.980733008262	17747.696934366235	 
17549.534988652547	18525.387248192354	17738.6953265518	 
17526.628082919135	18584.387025501965	17723.764877374877	 
17511.72608111385	18584.965219662117	17685.07309129591	 
17493.397089342016	18432.880451718604	17679.053165950696	 
17476.886313363837	18578.60657195783	17660.077610044384	 
17455.194031558105	18513.149795825313	17642.35133593968	 
17433.79612889924	18531.774925996986	17625.691859146078	 
17403.376788048274	18482.29542650206	17594.09244217119	 
17396.63649019829	18507.768598920728	17584.53898362113	 
17366.155552099503	18376.05588912121	17564.416156128158	 
17355.670170025132	18251.398044281752	17534.156332634386	 
17347.8995718804	18422.169979864597	17528.30401138416	 
17336.341322528217	18434.474710560462	17530.778266335892	 
17322.524349771204	18299.656271170137	17508.737695710908	 
17309.25623056928	18337.575290621968	17500.56140313375	 
17297.100574610362	18275.490970503866	17473.58613928058	 
17281.957921079593	18297.37135308929	17464.30299360715	 
17269.727657738582	18197.36498393139	17461.094667367393	 
17259.849080516593	18491.72431434498	17438.316588791724	 
17244.403542944736	18417.07724801427	17445.33932295077	 
17225.656771269936	18279.525310627145	17419.788524563373	 
17214.960431451047	18539.68636345615	17393.74886318668	 
17199.73456584164	18302.193706823593	17388.607162411263	 
17185.52048312287	18208.67197696364	17364.000407193078	 
17175.170689789735	18308.01939021007	17371.40392688228	 
17160.767902910768	18236.747479698854	17343.119728008605	 
17152.559600546014	18266.39328351635	17339.317569244828	 
17142.536703805996	18249.845587597563	17329.185646928003	 
17125.26330428581	18315.473477301108	17303.52102058813	 
17117.95773026507	18097.538000837216	17295.606128418265	 
17091.99582555519	18063.481876577884	17284.19624049361	 
17073.62402695456	18177.205308171	17257.170700401493	 
17069.60228431336	18158.413793429943	17252.443156340716	 
17057.072080375845	18099.402511149976	17236.349519907482	 
17050.8677653947	18076.533836885472	17233.408697414186	 
17039.767339934846	18098.19415890033	17226.872615301123	 
17030.420291024027	18203.765463301792	17215.747591872343	 
17022.548045775482	18292.130702763763	17207.451052731132	 
17015.651832914056	17884.125743304627	17188.968252242303	 
17004.46278165699	18188.556256022843	17184.431623079636	 
16993.648786092526	18109.833716392703	17183.78414638857	 
16976.14631353702	17969.6984974724	17167.268568346062	 
16963.743729125174	17991.546761763064	17147.161142741035	 
16948.09239853146	17991.62971206432	17140.739988716894	 
16936.877939111175	18131.96830730466	17109.007729588524	 
16929.305448906292	18024.231518158478	17111.537271800033	 
16917.464700296077	17956.999160678675	17102.644362399675	 
16899.065379077674	18050.630127267665	17087.09364492523	 
16889.67107268007	17946.391772583298	17076.479287345082	 
